PID	Product_Name	Manufacturer	retail_price	categories
12372	Thrufropin	Winwerpazz Direct	35.67	TV
12373	Grotumexower	Suprobefax WorldWide Company	174.80	DVD,Scanner
12374	Monnipan	Suppickor	397.16	Washer
12375	Inmunplentor	Varfropanax Holdings Corp.	174.30	Air Purifier
12376	Lomtanor	Emsapower WorldWide	176.98	Computer,Fax
12377	Grosipazz	Adsapantor Direct Corp.	494.15	Car Audio,Fax,Recording Equipment
12378	Resapadex	Surtanegower	77.48	Air Purifier
12379	Inkilor	Tupkilor International Inc	467.79	Dryer,CD,Tool
12380	Emmunantor	Zeepickimar WorldWide Corp.	73.02	Washer
12381	Hapfropantor	Uptanistor WorldWide Company	439.18	Projector
12382	Cipquestazz	Monpebistor International	354.30	Projector
12383	Grotumantor	Supkilistor Direct Company	247.85	Satellite Radio
12384	Cipdimedgicator	Grovenimax Direct	18.11	DVD
12385	Tuperistor	Endpebazz Holdings Group	209.06	Car Audio
12386	Tupkilaquar	Varsipazz Direct	45.69	MP3 Player
12387	Ciperor	Frofropentor Holdings	273.46	Tool,Washer
12388	Adsapanor	Winvenonar International	249.98	Air Purifier
12389	Kliwerpupor	Doptaninin Holdings Inc	223.84	Bluray
12390	Inzapover	Qwidimower International	321.94	Car Audio
12391	Unquestilor	Tupwerpin WorldWide	450.74	Scanner
12392	Upcadax	Surjubar Company	228.51	Tool
12393	Unfropover	Hapglibadantor	91.67	Battery
12394	Frobanaman	Lomglibower Holdings	1.48	Printer
12395	Thrujubazz	Thrusipupistor Direct	224.30	CD
12396	Grokilopin	Enderor WorldWide	326.51	GPS,Refridgerator
12397	Lomquestopistor	Rapkilantor International Group	359.86	MP3 Player
12398	Inpickicator	Parveninor Direct Corp.	262.16	Satellite Radio
12399	Reglibexicator	Cipwerponazz Holdings	63.38	Video Camera
12400	Hapmunedgex	Qwiwerover WorldWide Company	395.90	Refridgerator
12401	Suppickimover	Zeetanazz International	143.79	Phone
12402	Untumicazz	Hapsipaquentor Direct	441.01	Air Conditioning,Camera Lens
12403	Trutinex	Qwicadistor Direct	147.93	DVD,Tool,TV
12404	Thrupebar	Tipweran Holdings	389.38	Air Purifier,Tool
12405	Partanackin	Upfropadar WorldWide Company	430.41	Dryer
12406	Zeecadamar	Inwerpanistor Holdings	106.60	DVD
12407	Endglibor	Dopsipentor Direct Corp.	496.31	Printer
12408	Sursapinor	Reglibedgower	13.73	Tool
12409	Hapglibantor	Hapwerommin Group	449.24	Projector,Recording Equipment,Speaker
12410	Zeepebower	Qwidimilicator	101.31	Scanner,Video Game
12411	Barglibover	Varerefin WorldWide	165.53	Phone,Washer
12412	Klipebackower	Hapvenantor International Company	218.84	Fax
12413	Winmunistor	Barvenantor	4.29	Battery
12414	Adtanentor	Haphupistor Holdings	470.70	Battery
12415	Vartinilicator	Endbanimex International Corp.	229.30	Dryer,Scanner
12416	Dopmunex	Hapweristor Holdings	249.51	Speaker
12417	Kliwerimistor	Cippickower Holdings	49.12	Camera,Camera Lens
12418	Tipcadewover	Hapfropentor International Group	14.49	Camera Lens
12419	Surnipin	Hapmunentor Holdings	158.98	Phone
12420	Ciptumin	Partanommentor	187.53	Satellite Radio
12421	Monmunex	Monquestewazz	50.90	Tool
12422	Lomkilicin	Retinomman International Corp.	26.30	Scanner
12423	Dopvenplar	Recadamentor WorldWide	369.25	Phone
12424	Tipcadamicator	Varbanaquower Direct Corp.	202.11	Fax
12425	Tupnipin	Surdudimor	269.93	Video Camera,Video Game
12426	Emfropover	Zeepickamower WorldWide Company	426.47	CD
12427	Thrucadinar	Unzapicicator Holdings	444.00	Battery
12428	Barquestentor	Pardudewistor International	174.32	Recording Equipment
12429	Tupdudommicator	Lomwerpower	173.87	Battery,Satellite Radio
12430	Frocadax	Rapjubepower WorldWide	347.80	Computer,Tool,Fax
12431	Raptumantor	Dopglibefazz Company	317.12	Bluray
12432	Tiptanin	Truhupor Direct	232.99	Fax,Speaker
12433	Reglibantor	Emrobackicator	15.10	Air Purifier,Computer
12434	Barfropantor	Qwihupor Direct Group	72.88	Air Purifier
12435	Varbanor	Uprobar	429.23	MP3 Player
12436	Qwiwerpamar	Upquestanan Company	498.17	TV
12437	Cipwerpax	Klizapupover WorldWide Company	207.36	DVD
12438	Surbanazz	Endpickaquower International	358.47	Vacuum Cleaner
12439	Trupickadistor	Tupdudar Direct	87.71	MP3 Player,Speaker
12440	Ciphupedar	Truzapar Holdings Corp.	103.46	CD,Printer
12441	Dopwerentor	Thruquestegazz Company	49.37	Camera Lens,Phone,Recording Equipment
12442	Uptaninex	Endmunewicator Group	260.73	Video Game
12443	Emrobin	Dopveninentor Holdings	300.74	Fax
12444	Frofropefover	Klizapupover WorldWide Company	123.52	Video Camera,Refridgerator,Washer
12445	Winpebadan	Tipsapopex WorldWide	157.42	Scanner
12446	Supdudistor	Tippebantor Direct Company	232.90	Microwave,Phone
12447	Fromunex	Lomtumador WorldWide Inc	225.22	Fax
12448	Vardimor	Recadin Group	120.97	Projector
12449	Frohupicator	Tupnipower WorldWide	272.17	Phone,Video Game
12450	Barcadantor	Lomdiman WorldWide Corp.	474.79	DVD
12451	Inkilower	Winkilinan International	278.39	DVD,Satellite Radio
12452	Surbanollistor	Surdimazz Holdings	346.37	MP3 Player
12453	Dopzapicator	Varkilepover Direct	104.18	Car Audio
12454	Monerupax	Parquestan WorldWide	375.85	Computer
12455	Tuptanazz	Grotinackover WorldWide	346.00	Fax
12456	Supnipax	Tupvenan International	118.49	Fax
12457	Tuperin	Hapvenicator Direct	72.76	CD,DVD,Printer
12458	Supmunentor	Hapsipaquentor Direct	445.82	Tool
12459	Thrujubover	Tupnipopar	120.45	Video Game
12460	Tipkilplower	Barpickepex International Inc	4.93	Fax
12461	Monericator	Qwivenepax Holdings	162.60	Air Conditioning,Washer,Recording Equipment
12462	Undudewazz	Dopnipaquistor	322.99	TV,Video Camera
12463	Ciptumupantor	Zeejubex WorldWide	339.86	Microwave
12464	Parweradover	Partinax Direct Company	102.44	Car Audio
12465	Winsipentor	Tupwerower Company	284.20	Recording Equipment,Vacuum Cleaner,Video Game
12466	Thrunipewower	Rapvenefentor Corp.	432.54	Projector
12467	Empebamantor	Thrududover Direct Company	204.74	Fax
12468	Pardudimar	Unwerpedgower Inc	431.41	Tool
12469	Windudower	Tupwerpin WorldWide	42.47	DVD
12470	Surdimentor	Supquestollazz Holdings Corp.	231.13	Dryer,Satellite Radio,Scanner
12471	Winsipower	Uprobax International Group	43.15	Vacuum Cleaner
12472	Endericator	Barjubentor Corp.	190.65	Air Purifier,Bluray,Dryer
12473	Inbanantor	Winpebewan WorldWide Group	426.78	Bluray
12474	Qwimunonistor	Adwerponantor Inc	56.52	Satellite Radio,Video Camera
12475	Grovenonor	Tupericator International	139.16	Recording Equipment
12476	Montinar	Unrobexower Corp.	290.17	CD
12477	Cipsipommower	Surcadinin International	225.56	TV
12478	Groglibistor	Truglibazz Direct	246.73	Recording Equipment
12479	Thrujubupax	Inglibentor WorldWide	45.69	Fax
12480	Surrobor	Qwidudentor International	38.03	Vacuum Cleaner
12481	Supmunistor	Endbanepistor	202.26	Dryer
12482	Upfropackax	Endtinan	324.03	Air Conditioning,Washer
12483	Grofropor	Tuperepan WorldWide	402.15	Video Game
12484	Surdudanower	Varpickex	199.08	TV
12485	Supkilinex	Parpickin International	70.41	Refridgerator,Video Camera,Tool
12486	Surwerpilazz	Zeefropicator Direct	470.75	Camera Lens
12487	Cipsapin	Inweradazz International Company	129.81	DVD,Projector
12488	Barpebonentor	Barquestollicator	139.25	Speaker
12489	Tiptumepentor	Monsipan Holdings Inc	226.88	Recording Equipment
12490	Intumantor	Barcadicantor Group	311.75	Camera Lens
12491	Adquestilan	Winmunilan	426.41	Camera
12492	Unwerexentor	Parquestin International	261.54	TV
12493	Zeewerover	Raprobaquicator Company	239.02	Tool
12494	Inmunefin	Thrutinanicator Holdings	83.77	Scanner
12495	Hapquestantor	Thruvenimentor WorldWide	440.86	TV
12496	Surpickicentor	Surkilimentor Company	226.39	Bluray,Camera Lens,Video Camera
12497	Zeepickantor	Truglibazz Direct	420.87	MP3 Player
12498	Parglibedantor	Tuptumex	199.30	Air Conditioning,Dryer,Microwave
12499	Barhupower	Inkilex	339.33	Bluray
12500	Surpickan	Thruvenor	224.88	GPS,Speaker
12501	Superexazz	Frojubimicator WorldWide	29.16	CD,Printer,Video Camera
12502	Lomquestupor	Qwiweran	293.80	Dryer
12503	Growerpistor	Cipvenar Holdings Group	79.50	Refridgerator,TV
12504	Intanefex	Inmunplantor	42.04	Battery,Phone,Camera Lens
12505	Qwikilan	Embanicower Holdings	432.64	Refridgerator
12506	Tiptanover	Cipdudefower WorldWide	88.74	Speaker
12507	Doptinover	Endwerpentor International	419.59	Car Audio
12508	Pardimewazz	Rehupegazz	48.67	Fax,Air Purifier
12509	Adrobilan	Lomdimewax Direct	237.70	MP3 Player
12510	Kliweraquistor	Hapjubex Inc	56.83	Camera,Camera Lens,Scanner
12511	Adtaninistor	Cipfropax	392.93	Tool
12512	Bardimicator	Monpebefazz WorldWide	326.03	Scanner
12513	Varvenupar	Gromunazz International	401.13	Vacuum Cleaner
12514	Tipglibaquax	Kliwerpedax Holdings Group	83.42	Bluray
12515	Emtumefax	Barmunar WorldWide	302.68	Refridgerator
12516	Sursipepax	Tiptinar Inc	338.57	Recording Equipment
12517	Upwerupax	Monquestazz	420.84	Refridgerator
12518	Surcadefor	Qwikilexin WorldWide	141.78	Bluray,GPS
12519	Monwerponazz	Rapvenefentor Corp.	33.03	Camera Lens,Projector,Refridgerator
12520	Partinewar	Cipjubaquistor	313.45	Microwave
12521	Pareranar	Tiperefex	303.73	Scanner
12522	Suptumewex	Tipfropefax	66.50	TV,Printer
12523	Tuptinantor	Qwijubackicator WorldWide Company	205.53	Phone,Refridgerator,Satellite Radio
12524	Trubanicator	Klimunegex Holdings Inc	230.72	Camera,Satellite Radio
12525	Zeemunicator	Ciptumeficator Corp.	304.73	Bluray
12526	Supnipex	Emmunantor	281.61	GPS,Printer
12527	Lomvenor	Inkilazz Corp.	451.63	MP3 Player
12528	Winhupar	Varpebentor WorldWide	344.01	Video Game
12529	Thrusapax	Klikilar Holdings	115.66	Camera,Car Audio
12530	Zeepickazz	Parnipaquistor WorldWide	412.77	Computer
12531	Emerommar	Raptumedower Inc	369.31	Camera Lens,Recording Equipment,Speaker
12532	Qwifropex	Winpickentor WorldWide Group	27.26	Camera Lens
12533	Surnipeficator	Mondudower WorldWide	407.40	Computer
12534	Klivenollor	Dopwerpin	320.81	Car Audio,Camera Lens,Air Conditioning
12535	Winmunistor	Surquestackex	9.88	Air Conditioning,Video Camera
12536	Klidimex	Tippickopin Direct	408.45	GPS
12537	Hapnipicex	Unbanollentor WorldWide Group	245.53	Recording Equipment
12538	Haptinistor	Barpickommantor Direct	361.11	Satellite Radio
12539	Invenexantor	Klikilollex Holdings	266.44	CD
12540	Tiptanewar	Sursipackar WorldWide Company	481.68	Camera Lens
12541	Rapdudopicator	Unpebewin Direct Corp.	52.16	Refridgerator
12542	Inmunegin	Vartaninazz Direct Corp.	82.14	Recording Equipment
12543	Suptinentor	Bartinex Direct	401.55	Printer
12544	Intanplantor	Varerantor Direct	171.05	Dryer
12545	Rewerex	Zeebanar	418.81	Microwave,Video Game,Projector
12546	Zeesapefar	Haphupazz Direct	101.37	Tool
12547	Dopsapax	Cipbanower Direct Company	360.41	Car Audio,Recording Equipment
12548	Supweran	Barpickinicator	156.61	Car Audio
12549	Doptanewicator	Winquestonin Direct Group	281.09	Bluray
12550	Hapglibover	Tupfropilower WorldWide	103.29	Camera,Recording Equipment
12551	Froerin	Qwijubackicator WorldWide Company	305.55	Dryer,Satellite Radio,Video Game
12552	Upglibentor	Cippebollower WorldWide	280.08	Camera Lens,Speaker
12553	Unhupin	Klitumopicator	167.27	Air Purifier
12554	Thrubanantor	Unvenefor Group	26.88	Air Purifier
12555	Insipin	Winglibplazz International Corp.	421.15	Refridgerator,Tool
12556	Frodudantor	Grodimefantor	462.66	Scanner
12557	Unnipentor	Haprobex Group	89.28	DVD
12558	Tipzapedex	Thruvenan International	348.78	Speaker
12559	Thruglibewistor	Fropebepantor Inc	237.31	Video Camera
12560	Frokiledgower	Trujubupantor Holdings	152.03	GPS,Speaker
12561	Qwiwerpor	Retanower International Inc	137.11	Car Audio
12562	Supsapewover	Winsipexar WorldWide	76.57	Air Conditioning,Battery,Printer
12563	Emeramex	Unquestistor WorldWide	433.01	TV
12564	Reweregor	Suptanantor Group	324.93	MP3 Player
12565	Tupvenistor	Emvenazz Holdings	187.52	Recording Equipment
12566	Cipzapentor	Rapsipefar Direct Company	366.68	Camera
12567	Unsipefentor	Lomwerpan Holdings	418.64	Air Purifier
12568	Surfropopar	Tupericator International	81.32	Printer
12569	Dopbanentor	Barpebefentor Holdings Group	74.54	Refridgerator
12570	Trusapadover	Tipfropefax	394.22	TV
12571	Wintanentor	Varvenower Direct	94.04	TV
12572	Zeetumanicator	Thrutinamicator Group	60.73	Fax
12573	Tipmuninazz	Bartaneficator WorldWide	375.34	Washer
12574	Trujubefower	Tupdudower	51.35	Camera,Projector
12575	Qwisapackax	Qwirobicator Holdings	262.29	Battery
12576	Supdimar	Adwerower International Inc	222.59	Video Game
12577	Insipedicator	Sursipedower Inc	164.95	Air Purifier,Printer
12578	Bartumazz	Doptanin Direct Group	35.48	Speaker
12579	Truhupistor	Lomsapan Group	311.91	Video Game
12580	Unfropamover	Thrutanazz Company	204.35	Tool
12581	Thrucadax	Dopjubimex International	421.19	Air Conditioning
12582	Reerefor	Thrududover Direct Company	296.02	Vacuum Cleaner
12583	Unnipower	Dopsipedgax	63.92	MP3 Player
12584	Unjubantor	Monpebinin WorldWide	13.37	Scanner
12585	Doppickan	Tippebantor WorldWide	108.22	Video Game
12586	Windimamicator	Frorobex Holdings Group	90.22	Battery
12587	Thruerommower	Trurobax Direct Company	359.99	Projector,Speaker,MP3 Player
12588	Upzapazz	Unmunimax Group	381.52	Satellite Radio
12589	Grojubin	Grojubax Inc	399.66	Camera,Microwave,Printer
12590	Adglibimazz	Endsipazz Corp.	47.22	Camera
12591	Emmunefan	Parjuban Holdings	320.18	Phone
12592	Raperower	Tipsapazz	396.75	Scanner
12593	Endpebexentor	Monnipistor	124.80	Printer
12594	Varbanicator	Intanepin International	115.41	Camera
12595	Klihupentor	Hapdudower Holdings Company	345.57	Fax,Microwave
12596	Monzapower	Dopkilaquazz Group	475.58	Dryer
12597	Klitanistor	Resapollower Holdings	149.14	TV
12598	Supwerpar	Rapnipegex International	77.62	DVD,Projector
12599	Varwerantor	Monjubistor International Company	483.53	GPS,Recording Equipment,Satellite Radio
12600	Tupnipazz	Endcadan	53.14	Scanner,Video Game
12601	Adrobommistor	Qwicadistor Direct	182.74	Camera
12602	Tipbanicator	Renipicator WorldWide	280.10	Dryer,Speaker
12603	Barvenazz	Varfropan Holdings	83.07	Camera Lens,MP3 Player,Satellite Radio
12604	Tuptumedgistor	Surerepin Direct Corp.	386.87	TV
12605	Trumunonantor	Truwerupex International Corp.	10.25	Microwave
12606	Lomkilantor	Tipweran Holdings	245.82	Vacuum Cleaner
12607	Zeeglibadicator	Monsapan International Corp.	404.74	Car Audio
12608	Rapbanazz	Suptumepor Holdings	116.91	Printer
12609	Moncadollin	Barpebistor WorldWide	264.59	Car Audio,Phone,Vacuum Cleaner
12610	Varmunicicator	Parquestor Corp.	199.57	Battery
12611	Indudepicator	Thrutinegin Direct	298.71	Camera
12612	Endjubefantor	Endpickower Group	54.80	Microwave
12613	Winvenopor	Haphupin Holdings Corp.	37.87	Washer
12614	Remunazz	Hapzapedan Holdings Corp.	33.96	DVD
12615	Tupdimax	Frodimex Holdings	230.84	Projector
12616	Upsipor	Winsapicator International	341.09	Vacuum Cleaner
12617	Emsipexar	Upjubistor Group	13.65	Camera
12618	Hapjubentor	Tupkilexower Direct	420.63	Video Game,Washer
12619	Varvenanin	Parsapax WorldWide	217.71	TV
12620	Gromunicator	Vartumackicator Company	98.30	Battery,Projector,Washer
12621	Tipsapantor	Varerefin WorldWide	7.69	Video Camera
12622	Surpebistor	Dopnipedower International	38.12	Dryer
12623	Cipwerommar	Upwerefower International	181.66	TV
12624	Surkilplistor	Zeebanaquar	28.32	Microwave
12625	Bartanan	Monrobinistor	75.04	Camera,Vacuum Cleaner
12626	Addimor	Klikilollex Holdings	197.30	Projector
12627	Monnipicantor	Adcadackor Direct Company	435.93	Air Conditioning
12628	Lommunazz	Tupnipower WorldWide	260.92	Bluray,GPS
12629	Zeemunazz	Retumopicator International	205.79	Printer
12630	Varglibar	Tiperefex	286.71	Dryer
12631	Grojubin	Dopjubupicator	74.45	Air Purifier,Satellite Radio
12632	Truwerin	Endpebazz Direct Group	88.33	MP3 Player,Washer
12633	Varerackan	Bartinistor WorldWide	51.95	Refridgerator
12634	Monpickefower	Varwerin International Corp.	259.77	Refridgerator
12635	Inkilupin	Winmunepar	22.62	Air Purifier,Bluray
12636	Emkilex	Unhupicazz International Inc	142.10	Vacuum Cleaner
12637	Tupfropax	Barpebistor WorldWide	213.95	Computer
12638	Hapbanefover	Unzapistor International Company	177.05	Fax,Vacuum Cleaner
12639	Upmunaquex	Dopkilamantor Corp.	4.13	Computer
12640	Doptinamentor	Hapwerommin Group	362.40	Air Conditioning
12641	Monkilin	Unrobexower Corp.	185.48	Projector
12642	Endbanamazz	Untumicator WorldWide Corp.	244.07	TV
12643	Barsapaman	Klisipor	117.93	Computer
12644	Hapvenan	Cipweraquentor	201.09	Refridgerator
12645	Uprobupazz	Endglibedin International	248.51	Refridgerator
12646	Tiperedantor	Raphupentor Direct	266.38	Bluray
12647	Zeeweramicator	Supquestar Holdings Corp.	359.87	Speaker
12648	Tupfropexistor	Reerommin Holdings	91.84	Camera Lens
12649	Barglibopar	Uptanover Holdings Company	384.58	Printer,Tool,Washer
12650	Emdudor	Surdimazz Holdings	5.47	MP3 Player
12651	Trududin	Frobanan Holdings Group	462.93	CD
12652	Gronipan	Kliwerpor International Company	228.50	DVD
12653	Fromunegor	Tupdudower	359.91	TV
12654	Monkilimover	Haphupentor Company	386.23	Washer,Tool,Battery
12655	Endhupor	Endwerpentor International	46.45	Camera
12656	Growerimentor	Supfropicicator Direct Corp.	145.62	CD
12657	Thrupickentor	Surwerpicator	99.44	DVD
12658	Rapsapackentor	Cipwerpeficator	55.74	Satellite Radio
12659	Frodimower	Intinicower	312.83	Computer
12660	Endnipentor	Monpickar International Corp.	312.95	Tool
12661	Unzapopicator	Hapvenicator Direct	309.90	Speaker
12662	Enddudover	Parnipimax WorldWide	144.82	Satellite Radio
12663	Barquestedgantor	Hapweran International	411.13	Refridgerator
12664	Surjubentor	Thrurobicar WorldWide	477.88	Microwave,Satellite Radio
12665	Tupmunex	Montanilax International Corp.	126.12	Speaker
12666	Upbanewazz	Surwerantor International Company	211.38	Camera
12667	Zeetumexicator	Barpickover International	3.85	TV
12668	Doptumicicator	Monpebover WorldWide	278.11	TV
12669	Vardudanicator	Truzapar Holdings Corp.	12.34	Computer,TV
12670	Upmunax	Barpickamentor	89.74	Tool
12671	Uptanedgazz	Parfropicator International	128.14	GPS,Bluray
12672	Tipsapomman	Klinipar International Company	336.61	Camera,Vacuum Cleaner,Printer
12673	Parbanupex	Lomdudex WorldWide	417.51	Scanner
12674	Trutanackentor	Endrobover Corp.	355.31	Microwave
12675	Suptumantor	Klipickan WorldWide Company	412.82	DVD
12676	Cipzapefistor	Dopjubupicator	263.62	Projector
12677	Tipquestefazz	Klieregower WorldWide	420.18	Bluray
12678	Zeeerar	Parnipan Holdings	480.57	Battery
12679	Haperexicator	Cippebentor WorldWide	279.82	TV
12681	Tiptanegor	Qwivenover Holdings Corp.	337.42	DVD
12682	Zeerobupantor	Inmunplantor	345.08	Recording Equipment,Refridgerator,Air Conditioning
12683	Embanicower	Surkilimentor Company	376.35	Recording Equipment
12684	Retinistor	Thruquestegazz Company	201.32	Vacuum Cleaner
12685	Grofropegentor	Barerepin Company	323.78	Projector
12686	Undudollover	Raptinefazz	345.95	Video Game
12687	Uptanedentor	Monhupefantor WorldWide	228.42	Battery
12688	Untinilan	Varcadewicator	165.72	Camera Lens
12689	Klikilicator	Raphupentor Direct	214.32	Speaker,TV
12690	Vartinanan	Vartanover	377.00	Refridgerator
12691	Adzapan	Unnipicator Corp.	43.66	Tool
12692	Hapcadentor	Unzapistor International Company	159.21	Scanner
12693	Intanicator	Varnipantor Holdings	364.22	Computer
12694	Tuptumamazz	Grovenexar Holdings Corp.	191.18	Camera,DVD,Projector
12695	Trupickar	Rappebedgower WorldWide	53.50	Air Purifier
12696	Parquestar	Supnipegistor Direct	41.66	Bluray,DVD
12697	Recadadantor	Rebanupex Holdings Group	332.95	Projector,Computer,Camera Lens
12698	Tipmunewin	Dopcadegax Holdings	140.06	DVD
12699	Tupwerpollex	Cipvenar Holdings Group	75.97	Tool
12700	Uphupin	Parnipimax WorldWide	38.12	Recording Equipment
12701	Endkilentor	Rehupadar Direct	263.53	GPS
12702	Qwisipantor	Adwerpaquover Holdings	82.76	Air Purifier
12703	Updimplex	Dopnipaquistor	80.50	Refridgerator,GPS,Dryer
12704	Thruerplan	Thrurobicar WorldWide	295.84	CD
12705	Doppickax	Tuppebax International	377.33	Dryer
12706	Tupzapedan	Varzapicator Direct Corp.	127.32	GPS
12707	Qwikilanower	Winrobupex WorldWide	310.99	GPS
12708	Hapvenewax	Klipickan WorldWide Company	5.60	Dryer
12709	Hapsipin	Partanommower	473.40	Refridgerator
12710	Parpickopin	Growerex Holdings	282.83	Scanner
12711	Emtinackex	Rapvenex Direct Corp.	225.44	Camera Lens,Microwave
12712	Klizapopicator	Grohupefantor International Company	118.87	Dryer
12713	Montaninan	Haperax Direct	275.93	Fax,Microwave,Vacuum Cleaner
