PID	date_sold	store_number	quantity
5633	2018-01-15	21	2
2064	2018-01-15	368	2
13630	2018-01-15	25	6
10345	2018-01-15	343	1
5224	2018-01-15	69	1
9535	2018-01-15	228	5
17244	2018-01-15	49	6
7290	2018-01-15	392	2
21710	2018-01-15	481	4
24901	2018-01-15	265	2
16976	2018-01-15	428	4
16720	2018-01-14	225	4
1399	2018-01-14	304	5
24606	2018-01-14	220	6
7885	2018-01-14	151	5
21481	2018-01-14	423	27
3519	2018-01-14	287	2
22273	2018-01-14	126	5
23139	2018-01-14	499	5
18680	2018-01-14	23	3
18581	2018-01-14	42	3
14410	2018-01-14	36	5
21103	2018-01-14	352	4
7299	2018-01-14	372	4
15412	2018-01-14	235	5
12032	2018-01-14	350	2
11761	2018-01-14	384	7
11284	2018-01-14	490	2
3039	2018-01-14	299	1
23206	2018-01-14	160	3
18591	2018-01-14	76	13
4701	2018-01-14	385	9
23395	2018-01-14	319	7
216	2018-01-14	329	1
19164	2018-01-14	463	1
8024	2018-01-14	418	3
22864	2018-01-14	184	1
24702	2018-01-14	302	3
1621	2018-01-14	395	4
22279	2018-01-14	311	9
5283	2018-01-14	208	1
16591	2018-01-14	232	2
22995	2018-01-14	458	1
14174	2018-01-14	382	7
3019	2018-01-14	4	5
5567	2018-01-14	18	6
21341	2018-01-14	332	7
2985	2018-01-14	226	2
6317	2018-01-14	237	1
11984	2018-01-13	372	3
10345	2018-01-13	475	4
7041	2018-01-13	421	6
14653	2018-01-13	100	35
14482	2018-01-13	153	1
8142	2018-01-13	493	3
20278	2018-01-13	92	5
6946	2018-01-13	416	6
13062	2018-01-13	371	3
25256	2018-01-13	319	1
13237	2018-01-13	78	4
14106	2018-01-13	374	5
13781	2018-01-13	140	4
18201	2018-01-13	482	5
421	2018-01-13	463	1
13771	2018-01-13	226	2
13956	2018-01-13	360	2
4559	2018-01-13	65	1
24542	2018-01-13	370	1
3419	2018-01-13	402	1
2002	2018-01-13	370	4
10907	2018-01-13	337	4
17180	2018-01-13	328	7
12912	2018-01-13	479	5
8773	2018-01-13	331	3
18978	2018-01-13	307	7
14674	2018-01-13	287	6
6259	2018-01-13	95	13
18679	2018-01-13	5	12
16972	2018-01-13	439	1
4758	2018-01-13	123	6
12415	2018-01-13	181	7
12925	2018-01-13	62	6
18170	2018-01-13	399	4
15346	2018-01-13	7	16
3286	2018-01-13	303	1
3742	2018-01-13	245	6
13898	2018-01-13	230	1
11047	2018-01-13	285	5
21163	2018-01-13	123	2
22447	2018-01-13	474	3
13325	2018-01-13	176	6
8250	2018-01-13	423	5
1588	2018-01-13	97	6
8441	2018-01-13	78	4
9165	2018-01-13	391	3
8526	2018-01-13	490	2
1237	2018-01-13	385	1
23388	2018-01-13	229	4
7873	2018-01-13	63	1
14679	2018-01-13	25	2
5885	2018-01-13	415	3
22767	2018-01-13	368	1
13535	2018-01-13	282	4
15690	2018-01-13	316	1
23575	2018-01-13	432	5
3694	2018-01-13	376	2
7725	2018-01-13	66	4
9548	2018-01-13	408	1
8674	2018-01-13	372	18
2459	2018-01-13	304	5
7440	2018-01-13	85	4
453	2018-01-13	407	2
6810	2018-01-13	421	1
6196	2018-01-13	31	7
10643	2018-01-13	297	1
16670	2018-01-13	33	6
25180	2018-01-13	186	3
439	2018-01-13	498	3
1892	2018-01-13	437	5
22491	2018-01-13	297	5
5624	2018-01-12	296	4
16	2018-01-12	1	3
23439	2018-01-12	213	1
20702	2018-01-12	394	1
8060	2018-01-12	56	3
24423	2018-01-12	459	7
18332	2018-01-12	46	2
12720	2018-01-12	377	5
6120	2018-01-12	231	1
18923	2018-01-12	107	5
19652	2018-01-12	496	6
6931	2018-01-12	80	4
22012	2018-01-12	212	3
7697	2018-01-12	184	8
9396	2018-01-12	440	6
17280	2018-01-12	394	1
16549	2018-01-12	214	6
11865	2018-01-12	459	4
8531	2018-01-12	400	1
15527	2018-01-12	23	5
9311	2018-01-12	455	1
21266	2018-01-12	34	2
14199	2018-01-12	112	3
17116	2018-01-12	414	3
13212	2018-01-12	409	4
4955	2018-01-12	369	5
17575	2018-01-12	395	7
10862	2018-01-12	83	2
1823	2018-01-12	391	5
24148	2018-01-12	367	2
3871	2018-01-12	384	1
5046	2018-01-12	234	4
5719	2018-01-12	449	2
22775	2018-01-12	27	6
14106	2018-01-12	43	2
15331	2018-01-12	467	3
5834	2018-01-12	55	12
18383	2018-01-12	77	4
5787	2018-01-12	248	4
720	2018-01-12	428	16
20695	2018-01-12	109	7
11473	2018-01-12	471	1
23372	2018-01-12	462	1
19165	2018-01-12	420	7
24444	2018-01-12	75	8
25299	2018-01-12	92	2
17867	2018-01-12	194	8
4239	2018-01-12	498	1
20398	2018-01-12	364	8
7964	2018-01-12	269	17
12676	2018-01-12	123	7
22033	2018-01-12	232	7
5370	2018-01-12	416	6
25263	2018-01-12	491	1
16505	2018-01-12	50	5
18985	2018-01-12	322	1
5840	2018-01-12	351	3
9160	2018-01-12	322	4
4501	2018-01-12	356	6
7252	2018-01-12	100	3
6559	2018-01-12	130	1
7698	2018-01-12	212	5
6746	2018-01-12	292	1
5396	2018-01-12	436	6
21211	2018-01-12	177	4
17674	2018-01-12	17	1
24050	2018-01-12	31	22
5980	2018-01-12	448	4
3773	2018-01-12	388	3
15326	2018-01-12	215	4
10593	2018-01-11	396	7
22118	2018-01-11	205	1
2125	2018-01-11	221	7
11364	2018-01-11	108	1
13831	2018-01-11	67	5
13527	2018-01-11	218	5
12670	2018-01-11	5	8
13646	2018-01-11	238	6
21560	2018-01-11	343	6
10030	2018-01-11	18	2
13631	2018-01-11	129	1
22414	2018-01-11	205	4
1187	2018-01-11	368	4
22516	2018-01-11	176	1
11358	2018-01-11	63	5
16908	2018-01-11	429	5
12733	2018-01-11	282	3
8528	2018-01-11	153	6
21376	2018-01-11	190	2
16388	2018-01-11	284	1
24974	2018-01-11	237	5
18898	2018-01-11	262	4
17742	2018-01-11	432	3
17223	2018-01-11	354	14
2698	2018-01-11	195	1
14904	2018-01-11	232	1
24066	2018-01-11	75	4
16768	2018-01-11	65	3
19675	2018-01-11	492	4
13448	2018-01-11	259	5
22636	2018-01-11	207	3
14855	2018-01-11	317	7
14860	2018-01-11	473	1
5764	2018-01-11	142	18
17763	2018-01-11	240	4
2778	2018-01-11	247	7
22450	2018-01-11	15	3
11008	2018-01-11	444	1
8134	2018-01-11	499	5
4622	2018-01-11	131	1
6788	2018-01-11	206	28
7941	2018-01-11	268	5
139	2018-01-11	326	4
9658	2018-01-11	197	6
723	2018-01-11	78	2
5686	2018-01-11	494	7
11024	2018-01-11	257	1
2258	2018-01-11	287	5
22013	2018-01-11	489	1
20101	2018-01-11	117	6
15649	2018-01-11	459	1
18085	2018-01-11	156	1
8337	2018-01-11	268	2
9031	2018-01-11	58	6
18038	2018-01-11	35	3
15448	2018-01-11	172	7
13061	2018-01-11	145	1
16442	2018-01-11	420	5
3852	2018-01-10	112	4
1314	2018-01-10	421	2
11203	2018-01-10	169	3
9775	2018-01-10	159	1
14121	2018-01-10	392	7
13970	2018-01-10	444	16
20567	2018-01-10	331	6
24824	2018-01-10	463	5
14161	2018-01-10	436	4
10979	2018-01-10	97	3
2111	2018-01-10	99	4
9236	2018-01-10	480	5
23077	2018-01-10	323	1
9795	2018-01-10	448	6
21861	2018-01-10	434	6
4137	2018-01-10	197	1
9465	2018-01-10	478	23
18231	2018-01-10	83	3
4035	2018-01-10	59	4
19370	2018-01-10	70	4
10799	2018-01-10	442	2
11518	2018-01-10	373	7
13497	2018-01-10	391	6
11150	2018-01-10	129	5
17929	2018-01-10	371	6
16129	2018-01-10	449	8
2228	2018-01-10	15	5
19185	2018-01-10	462	4
8189	2018-01-10	466	2
13530	2018-01-10	212	1
11038	2018-01-10	330	6
24388	2018-01-10	19	3
20270	2018-01-10	465	3
741	2018-01-10	116	1
5576	2018-01-10	241	6
21543	2018-01-10	96	7
16490	2018-01-10	30	5
671	2018-01-10	182	6
5974	2018-01-10	276	4
14650	2018-01-10	31	3
17202	2018-01-10	105	7
8923	2018-01-10	364	6
25139	2018-01-10	183	2
22259	2018-01-10	25	4
17947	2018-01-10	143	1
12758	2018-01-10	52	5
9645	2018-01-10	38	3
4999	2018-01-10	297	6
24702	2018-01-10	372	1
17214	2018-01-10	225	4
17227	2018-01-10	274	3
10674	2018-01-10	57	12
6752	2018-01-10	333	5
12364	2018-01-10	424	6
3231	2018-01-10	321	1
13620	2018-01-10	446	1
2323	2018-01-10	368	3
3674	2018-01-10	495	4
24192	2018-01-10	170	7
25217	2018-01-10	500	3
9392	2018-01-10	381	3
21857	2018-01-10	342	5
19247	2018-01-10	5	10
14408	2018-01-10	109	6
1954	2018-01-10	421	4
5987	2018-01-09	96	1
13015	2018-01-09	196	1
18080	2018-01-09	271	2
18569	2018-01-09	473	4
20335	2018-01-09	428	1
24118	2018-01-09	101	1
21771	2018-01-09	432	2
1990	2018-01-09	390	5
25299	2018-01-09	470	3
18581	2018-01-09	378	7
15426	2018-01-09	71	1
15346	2018-01-09	494	18
13678	2018-01-09	91	6
2862	2018-01-09	118	1
8403	2018-01-09	391	2
9707	2018-01-09	296	6
21654	2018-01-09	248	5
14659	2018-01-09	472	5
22151	2018-01-09	148	1
21526	2018-01-09	170	6
10964	2018-01-09	134	1
24854	2018-01-09	358	4
204	2018-01-09	385	8
22682	2018-01-09	341	5
13056	2018-01-09	99	6
20967	2018-01-09	452	3
3771	2018-01-09	479	3
21893	2018-01-09	435	4
23526	2018-01-09	33	2
1991	2018-01-09	141	1
1718	2018-01-09	275	5
9312	2018-01-09	311	3
11008	2018-01-09	84	2
18176	2018-01-09	132	38
505	2018-01-09	130	1
19631	2018-01-09	401	1
8880	2018-01-09	399	2
3051	2018-01-09	86	4
3582	2018-01-09	25	5
19993	2018-01-09	105	5
5157	2018-01-09	355	1
4393	2018-01-09	21	6
15275	2018-01-09	499	2
3754	2018-01-09	291	5
18305	2018-01-09	75	5
15335	2018-01-09	90	4
13924	2018-01-09	490	3
17364	2018-01-09	370	28
9710	2018-01-08	289	2
16548	2018-01-08	141	7
21638	2018-01-08	244	1
14972	2018-01-08	63	3
15874	2018-01-08	158	3
22412	2018-01-08	205	3
2373	2018-01-08	426	1
23267	2018-01-08	397	6
7004	2018-01-08	232	4
4265	2018-01-08	152	5
4454	2018-01-08	134	1
5018	2018-01-08	306	7
22584	2018-01-08	150	2
11005	2018-01-08	317	26
2203	2018-01-08	187	6
24824	2018-01-08	130	6
11848	2018-01-08	40	6
22556	2018-01-08	169	6
24946	2018-01-08	247	1
24339	2018-01-08	392	7
21484	2018-01-08	440	1
10344	2018-01-08	271	6
11547	2018-01-08	409	4
10242	2018-01-08	387	4
1037	2018-01-08	466	1
24276	2018-01-08	159	7
18076	2018-01-08	261	2
9891	2018-01-08	312	5
7314	2018-01-08	7	7
166	2018-01-08	271	6
19574	2018-01-08	226	4
14008	2018-01-08	100	3
22466	2018-01-08	329	3
6481	2018-01-08	166	2
14820	2018-01-08	115	2
16908	2018-01-08	407	2
997	2018-01-08	160	2
7103	2018-01-08	165	5
1763	2018-01-08	455	4
5565	2018-01-08	247	2
22951	2018-01-08	337	1
15277	2018-01-08	172	4
11168	2018-01-08	478	1
15822	2018-01-08	119	4
20723	2018-01-08	121	6
15476	2018-01-08	66	2
15638	2018-01-08	76	5
13598	2018-01-08	244	2
18693	2018-01-08	385	4
15912	2018-01-08	386	6
24285	2018-01-08	262	2
23486	2018-01-07	405	6
846	2018-01-07	360	1
7114	2018-01-07	105	3
2831	2018-01-07	477	15
20548	2018-01-07	188	1
1499	2018-01-07	183	5
25201	2018-01-07	29	2
4270	2018-01-07	94	1
18516	2018-01-07	403	3
22800	2018-01-07	261	2
17071	2018-01-07	195	1
5194	2018-01-07	270	6
25001	2018-01-07	401	1
3928	2018-01-07	67	3
13917	2018-01-07	15	2
18594	2018-01-07	86	3
15709	2018-01-07	447	2
13091	2018-01-07	459	4
7562	2018-01-07	314	2
10190	2018-01-07	234	7
5238	2018-01-07	436	4
1264	2018-01-07	402	5
5592	2018-01-07	264	7
21460	2018-01-07	104	3
25061	2018-01-07	38	2
23709	2018-01-06	190	3
10324	2018-01-06	130	3
18581	2018-01-06	320	1
9857	2018-01-06	90	5
11897	2018-01-06	398	7
18807	2018-01-06	338	3
8144	2018-01-06	329	3
5091	2018-01-06	441	3
18005	2018-01-06	329	1
16677	2018-01-06	130	7
283	2018-01-06	434	1
2978	2018-01-06	121	4
10457	2018-01-06	253	5
12067	2018-01-06	378	1
16758	2018-01-06	336	1
22011	2018-01-06	40	3
22216	2018-01-06	51	3
12462	2018-01-06	91	6
11393	2018-01-06	234	9
19284	2018-01-06	361	6
7350	2018-01-06	332	4
17420	2018-01-06	216	4
17186	2018-01-06	438	5
7063	2018-01-06	45	5
7912	2018-01-06	489	3
22031	2018-01-06	168	4
3005	2018-01-06	326	5
23386	2018-01-06	164	2
23643	2018-01-06	98	26
16001	2018-01-06	237	1
22265	2018-01-06	114	3
5377	2018-01-06	357	1
352	2018-01-06	395	5
17147	2018-01-06	111	1
24363	2018-01-06	376	5
15715	2018-01-06	430	31
5408	2018-01-06	142	3
19070	2018-01-06	254	3
7530	2018-01-06	485	4
19771	2018-01-06	135	19
15204	2018-01-06	304	2
8429	2018-01-06	310	1
8978	2018-01-06	87	5
11168	2018-01-06	298	1
3501	2018-01-06	263	6
11654	2018-01-06	4	1
7265	2018-01-06	465	4
7277	2018-01-06	355	1
7730	2018-01-06	165	5
22266	2018-01-06	141	7
14932	2018-01-06	246	1
17105	2018-01-06	186	5
111	2018-01-06	316	6
1981	2018-01-06	435	4
11560	2018-01-06	131	4
3157	2018-01-06	278	6
11826	2018-01-06	206	1
7882	2018-01-06	208	6
14824	2018-01-06	343	1
2352	2018-01-06	309	5
16511	2018-01-05	59	1
10882	2018-01-05	99	16
1825	2018-01-05	327	6
253	2018-01-05	302	3
7969	2018-01-05	479	7
36	2018-01-05	181	5
16590	2018-01-05	11	3
14906	2018-01-05	240	12
24276	2018-01-05	415	1
5006	2018-01-05	390	2
22784	2018-01-05	424	7
8653	2018-01-05	498	3
6854	2018-01-05	283	6
22217	2018-01-05	273	9
18608	2018-01-05	437	1
12997	2018-01-05	325	6
20858	2018-01-05	431	5
3791	2018-01-05	130	5
1728	2018-01-05	87	1
8888	2018-01-05	381	1
5770	2018-01-05	199	8
15323	2018-01-05	428	9
13570	2018-01-05	436	6
5227	2018-01-05	327	1
12393	2018-01-05	311	2
19278	2018-01-05	215	6
11050	2018-01-05	490	1
9568	2018-01-05	126	5
262	2018-01-05	317	3
22663	2018-01-05	88	1
6544	2018-01-05	70	4
14128	2018-01-05	112	12
10825	2018-01-05	73	7
2275	2018-01-05	166	2
3434	2018-01-05	280	4
8100	2018-01-05	412	2
7133	2018-01-05	436	5
1156	2018-01-05	306	5
7026	2018-01-05	183	7
2487	2018-01-05	165	2
21580	2018-01-05	10	2
13002	2018-01-05	238	5
9055	2018-01-05	333	6
8060	2018-01-05	121	5
20561	2018-01-05	422	6
5739	2018-01-05	262	3
17430	2018-01-05	36	2
5534	2018-01-05	496	6
24578	2018-01-05	356	11
20956	2018-01-04	277	7
4653	2018-01-04	144	1
22808	2018-01-04	108	4
14066	2018-01-04	299	3
8267	2018-01-04	226	9
18018	2018-01-04	333	5
7814	2018-01-04	149	7
4666	2018-01-04	475	1
11459	2018-01-04	42	1
16443	2018-01-04	329	2
11601	2018-01-04	58	1
17746	2018-01-04	361	5
22683	2018-01-04	382	3
17032	2018-01-04	496	3
5112	2018-01-04	341	2
24651	2018-01-04	495	1
16287	2018-01-04	459	5
12421	2018-01-04	85	3
6263	2018-01-04	353	1
12369	2018-01-04	421	18
15123	2018-01-04	185	1
5542	2018-01-04	27	2
8543	2018-01-04	100	1
21252	2018-01-04	46	6
2572	2018-01-04	100	5
22931	2018-01-04	204	6
5961	2018-01-04	387	1
23453	2018-01-04	266	1
6045	2018-01-04	106	6
20904	2018-01-04	121	4
16671	2018-01-04	137	1
25033	2018-01-04	271	2
18516	2018-01-04	52	2
22922	2018-01-04	364	5
14016	2018-01-04	243	8
18008	2018-01-04	398	1
18569	2018-01-04	473	1
13229	2018-01-04	126	5
24620	2018-01-04	219	5
21072	2018-01-04	188	7
17005	2018-01-04	361	5
10748	2018-01-04	332	1
3279	2018-01-04	101	3
12662	2018-01-04	274	7
21549	2018-01-04	333	2
14094	2018-01-03	438	1
23342	2018-01-03	315	6
2616	2018-01-03	264	5
1267	2018-01-03	489	6
1428	2018-01-03	407	14
18595	2018-01-03	327	6
5847	2018-01-03	411	1
15180	2018-01-03	276	4
17818	2018-01-03	347	10
7745	2018-01-03	95	1
24268	2018-01-03	15	4
1595	2018-01-03	36	1
12979	2018-01-03	471	1
3932	2018-01-03	97	3
4337	2018-01-03	195	5
7739	2018-01-03	452	4
17869	2018-01-03	126	6
2156	2018-01-03	244	2
8021	2018-01-03	404	12
19988	2018-01-03	42	1
6810	2018-01-03	111	2
9725	2018-01-03	270	5
2958	2018-01-03	413	6
14338	2018-01-03	93	4
20057	2018-01-03	284	1
1183	2018-01-03	206	1
17137	2018-01-03	452	5
4772	2018-01-03	474	6
24530	2018-01-03	167	7
24083	2018-01-03	197	3
5614	2018-01-03	139	3
4839	2018-01-03	325	4
8584	2018-01-03	499	3
4837	2018-01-03	316	1
5742	2018-01-03	31	4
2953	2018-01-03	268	13
15748	2018-01-03	442	4
2453	2018-01-03	25	6
3464	2018-01-03	218	5
9813	2018-01-03	63	7
17760	2018-01-03	375	6
13186	2018-01-03	206	1
8526	2018-01-03	342	1
6505	2018-01-03	191	6
12438	2018-01-03	384	5
20515	2018-01-03	98	6
15409	2018-01-03	126	6
15319	2018-01-03	401	4
23813	2018-01-03	104	5
8970	2018-01-02	343	5
13987	2018-01-02	1	5
10732	2018-01-02	15	11
3308	2018-01-02	180	5
8701	2018-01-02	271	1
21257	2018-01-02	496	2
17980	2018-01-02	324	6
21833	2018-01-02	12	3
10783	2018-01-02	297	1
12222	2018-01-02	337	3
7862	2018-01-02	270	1
11129	2018-01-02	134	3
19476	2018-01-02	294	4
7797	2018-01-02	40	1
916	2018-01-02	213	4
8358	2018-01-02	41	3
12797	2018-01-02	166	17
9662	2018-01-02	264	3
24272	2018-01-02	153	3
10967	2018-01-02	141	4
11902	2018-01-02	142	4
14720	2018-01-02	450	4
22015	2018-01-02	281	3
20111	2018-01-02	412	3
19848	2018-01-02	95	5
23685	2018-01-02	272	5
12851	2018-01-02	225	3
16614	2018-01-02	248	2
189	2018-01-02	299	1
7358	2018-01-02	72	6
17089	2018-01-02	304	1
9219	2018-01-02	194	1
23420	2018-01-02	374	1
22515	2018-01-02	133	3
14628	2018-01-02	128	5
20902	2018-01-02	195	2
1502	2018-01-02	93	2
1891	2018-01-02	171	4
5143	2018-01-02	168	6
23430	2018-01-02	140	3
10558	2018-01-02	295	1
14917	2018-01-01	135	3
24503	2018-01-01	364	6
7679	2018-01-01	2	3
17739	2018-01-01	394	7
1405	2018-01-01	409	3
21980	2018-01-01	330	6
8498	2018-01-01	398	1
15214	2018-01-01	320	19
21032	2018-01-01	110	1
15496	2018-01-01	326	3
2353	2018-01-01	445	6
16981	2018-01-01	368	2
10914	2018-01-01	98	6
20145	2018-01-01	115	1
8946	2018-01-01	199	1
4529	2018-01-01	294	2
9868	2018-01-01	207	7
21871	2018-01-01	371	14
7597	2018-01-01	257	1
14787	2018-01-01	485	2
20341	2018-01-01	169	1
10659	2018-01-01	388	3
7246	2018-01-01	404	17
18093	2018-01-01	379	2
1370	2018-01-01	36	1
4723	2018-01-01	131	7
19841	2018-01-01	456	1
20297	2018-01-01	209	1
18873	2018-01-01	195	1
14255	2018-01-01	453	3
7953	2018-01-01	468	5
13053	2018-01-01	402	2
4088	2018-01-01	199	1
12856	2018-01-01	196	5
16343	2018-01-01	397	5
11162	2018-01-01	19	1
6011	2018-01-01	147	6
7898	2018-01-01	499	3
13561	2018-01-01	227	3
10335	2018-01-01	413	6
18867	2018-01-01	395	1
7582	2018-01-01	306	2
450	2018-01-01	331	1
20926	2018-01-01	307	2
6098	2018-01-01	36	6
24740	2017-03-30	154	5
2790	2017-03-30	69	1
16585	2017-03-30	237	1
5293	2017-03-30	378	1
13995	2017-03-30	399	1
4801	2017-03-30	232	3
318	2017-03-30	205	6
20690	2017-03-30	315	14
12566	2017-03-30	146	3
13246	2017-03-30	419	6
2172	2017-03-30	310	6
2308	2017-03-30	137	4
15562	2017-03-30	152	3
12572	2017-03-30	258	2
1625	2017-03-30	57	6
10744	2017-03-30	327	3
23614	2017-03-30	158	6
10252	2017-03-30	307	3
16742	2017-03-30	299	4
9516	2017-03-30	184	4
15838	2017-03-30	73	1
18578	2017-03-30	215	2
7092	2017-03-30	430	4
17116	2017-03-30	450	1
8413	2017-03-30	353	1
21735	2017-03-29	389	3
16127	2017-03-29	214	4
23540	2017-03-29	248	7
10859	2017-03-29	358	1
1989	2017-03-29	476	2
7081	2017-03-29	113	5
1796	2017-03-29	247	1
23651	2017-03-29	459	5
2644	2017-03-29	122	1
8847	2017-03-29	258	7
8570	2017-03-29	157	7
1050	2017-03-29	210	1
19092	2017-03-29	309	9
11509	2017-03-29	159	6
944	2017-03-29	170	2
4715	2017-03-29	13	2
12437	2017-03-29	75	3
15626	2017-03-29	482	2
12058	2017-03-29	339	3
12918	2017-03-29	103	3
15147	2017-03-29	116	5
20439	2017-03-29	155	7
12417	2017-03-29	421	15
9610	2017-03-29	331	5
6945	2017-03-29	40	5
23974	2017-03-29	5	6
24654	2017-03-29	219	3
13874	2017-03-29	364	1
12244	2017-03-29	127	3
575	2017-03-29	82	2
8531	2017-03-29	440	7
21205	2017-03-29	73	3
14339	2017-03-29	231	4
3166	2017-03-29	72	6
12041	2017-03-29	231	2
23587	2017-03-29	384	7
17623	2017-03-29	321	5
14329	2017-03-29	413	5
269	2017-03-29	369	4
6260	2017-03-29	234	6
13935	2017-03-29	237	16
21553	2017-03-29	190	1
6531	2017-03-29	373	7
9327	2017-03-29	58	1
21540	2017-03-29	232	5
14948	2017-03-29	148	1
1613	2017-03-29	100	6
20216	2017-03-29	126	1
5946	2017-03-29	392	7
20407	2017-03-29	172	6
20211	2017-03-29	311	8
18351	2017-03-28	40	2
6183	2017-03-28	324	1
24778	2017-03-28	230	6
17012	2017-03-28	362	8
10236	2017-03-28	394	6
864	2017-03-28	331	2
7300	2017-03-28	157	1
1479	2017-03-28	467	3
5763	2017-03-28	22	1
12761	2017-03-28	53	6
6889	2017-03-28	382	2
6041	2017-03-28	23	6
2545	2017-03-28	299	1
19321	2017-03-28	4	2
22232	2017-03-28	315	17
6402	2017-03-28	226	11
14219	2017-03-28	278	7
20130	2017-03-28	274	2
14538	2017-03-28	111	1
24240	2017-03-28	358	2
17840	2017-03-28	23	1
19473	2017-03-28	417	7
7539	2017-03-28	474	6
20352	2017-03-28	249	4
18439	2017-03-28	336	3
1604	2017-03-28	219	4
8560	2017-03-28	152	3
6626	2017-03-28	450	4
16359	2017-03-28	405	1
25035	2017-03-28	82	1
17689	2017-03-28	128	5
22867	2017-03-28	57	4
9066	2017-03-28	213	1
11684	2017-03-28	476	2
15238	2017-03-28	30	4
6761	2017-03-28	359	8
9162	2017-03-28	166	15
23385	2017-03-28	274	1
23645	2017-03-28	360	5
7557	2017-03-28	458	5
9916	2017-03-28	102	1
624	2017-03-28	191	8
13549	2017-03-28	9	26
24799	2017-03-28	57	4
17950	2017-03-28	451	19
5999	2017-03-28	247	4
23038	2017-03-28	131	6
1039	2017-03-28	61	6
21982	2017-03-28	57	4
14304	2017-03-28	474	7
17468	2017-03-28	103	1
20909	2017-03-28	365	1
12677	2017-03-28	239	6
21113	2017-03-28	448	6
6337	2017-03-28	201	4
20351	2017-03-28	168	5
23719	2017-03-28	477	15
4969	2017-03-28	302	13
5618	2017-03-28	343	2
1892	2017-03-28	394	4
13159	2017-03-28	111	2
16714	2017-03-27	132	1
11734	2017-03-27	475	6
24917	2017-03-27	361	2
8435	2017-03-27	308	4
14338	2017-03-27	53	7
23166	2017-03-27	347	6
25083	2017-03-27	125	1
9593	2017-03-27	26	13
4016	2017-03-27	437	1
4244	2017-03-27	185	2
23232	2017-03-27	483	5
7757	2017-03-27	307	4
9656	2017-03-27	38	1
23966	2017-03-27	73	6
24372	2017-03-27	24	5
10374	2017-03-27	109	5
21071	2017-03-27	347	1
3780	2017-03-27	82	5
366	2017-03-27	126	6
3650	2017-03-27	297	1
4023	2017-03-27	210	5
21134	2017-03-27	195	2
6663	2017-03-27	116	3
6217	2017-03-27	2	6
4714	2017-03-27	408	5
9714	2017-03-27	22	5
14187	2017-03-27	422	1
14992	2017-03-27	109	6
3591	2017-03-27	188	1
1544	2017-03-27	168	3
7972	2017-03-27	437	1
11661	2017-03-27	94	5
7925	2017-03-27	299	1
5375	2017-03-27	445	4
4627	2017-03-27	308	4
3116	2017-03-27	97	1
3540	2017-03-27	446	1
11246	2017-03-27	169	2
1758	2017-03-27	360	1
4813	2017-03-27	315	1
1643	2017-03-27	442	4
19075	2017-03-27	23	1
22887	2017-03-27	183	3
21554	2017-03-27	403	8
21951	2017-03-27	481	19
837	2017-03-27	62	1
5895	2017-03-27	355	2
19275	2017-03-27	437	6
2813	2017-03-27	49	4
17565	2017-03-27	310	7
13398	2017-03-27	170	9
13806	2017-03-27	361	4
21330	2017-03-27	18	1
4877	2017-03-27	397	2
10482	2017-03-27	335	6
24858	2017-03-27	249	7
8511	2017-03-27	118	1
21848	2017-03-27	419	3
23861	2017-03-27	92	6
17770	2017-03-27	226	2
13320	2017-03-26	466	3
2188	2017-03-26	437	2
23690	2017-03-26	125	1
24575	2017-03-26	415	7
11256	2017-03-26	29	4
18926	2017-03-26	367	11
23678	2017-03-26	123	1
9379	2017-03-26	135	3
17312	2017-03-26	386	5
4130	2017-03-26	216	1
8934	2017-03-26	423	6
14074	2017-03-26	465	6
15385	2017-03-26	317	4
18366	2017-03-26	399	6
17091	2017-03-26	43	3
19711	2017-03-26	404	2
15215	2017-03-26	173	13
19721	2017-03-26	325	3
4880	2017-03-26	132	6
2670	2017-03-26	496	11
9587	2017-03-26	438	5
1396	2017-03-26	115	1
18098	2017-03-26	461	6
18621	2017-03-26	473	6
6994	2017-03-26	494	6
10250	2017-03-26	126	3
18051	2017-03-26	127	2
4800	2017-03-26	483	1
3385	2017-03-26	160	6
5705	2017-03-26	198	6
19669	2017-03-26	208	4
10367	2017-03-26	66	1
19369	2017-03-26	485	1
16491	2017-03-26	455	5
3646	2017-03-26	438	3
23628	2017-03-26	122	6
13648	2017-03-25	149	1
22996	2017-03-25	109	6
13425	2017-03-25	275	1
8469	2017-03-25	129	1
24498	2017-03-25	148	1
12409	2017-03-25	115	5
2317	2017-03-25	80	5
3487	2017-03-25	480	5
11416	2017-03-25	415	2
25030	2017-03-25	262	1
23434	2017-03-25	268	6
18700	2017-03-25	450	1
10117	2017-03-25	68	6
19269	2017-03-25	142	7
12864	2017-03-25	131	1
21665	2017-03-25	76	1
22322	2017-03-25	180	3
11352	2017-03-25	391	3
22545	2017-03-25	220	2
13496	2017-03-25	371	3
14586	2017-03-25	27	1
6185	2017-03-25	408	1
15297	2017-03-25	363	7
14565	2017-03-25	87	5
17852	2017-03-25	278	2
12630	2017-03-25	17	5
6511	2017-03-25	401	6
15620	2017-03-25	499	1
5296	2017-03-25	240	4
11464	2017-03-25	328	8
4987	2017-03-25	459	5
23862	2017-03-25	191	1
24359	2017-03-25	199	5
4189	2017-03-25	283	4
9964	2017-03-25	183	3
7168	2017-03-25	54	5
3601	2017-03-25	352	1
18399	2017-03-25	38	5
23005	2017-03-25	443	4
3615	2017-03-25	83	6
14143	2017-03-25	482	6
4668	2017-03-25	134	39
