PID,store_number,business_date,quantity
720,428,2018/1/12,16
20695,109,2018/1/12,7
11473,471,2018/1/12,1
23372,462,2018/1/12,1
19165,420,2018/1/12,7
24444,75,2018/1/12,8
25299,92,2018/1/12,2
17867,194,2018/1/12,8
4239,498,2018/1/12,1
20398,364,2018/1/12,8
7964,269,2018/1/12,17
12676,123,2018/1/12,7
22033,232,2018/1/12,7
5370,416,2018/1/12,6
25263,491,2018/1/12,1
16505,50,2018/1/12,5
18985,322,2018/1/12,1
5840,351,2018/1/12,3
9160,322,2018/1/12,4
4501,356,2018/1/12,6
7252,100,2018/1/12,3
6559,130,2018/1/12,1
7698,212,2018/1/12,5
6746,292,2018/1/12,1
5396,436,2018/1/12,6
21211,177,2018/1/12,4
17674,17,2018/1/12,1
24050,31,2018/1/12,22
5980,448,2018/1/12,4
3773,388,2018/1/12,3
15326,215,2018/1/12,4
10593,396,2018/1/11,7
22118,205,2018/1/11,1
2125,221,2018/1/11,7
11364,108,2018/1/11,1
13831,67,2018/1/11,5
13527,218,2018/1/11,5
12670,5,2018/1/11,8
13646,238,2018/1/11,6
21560,343,2018/1/11,6
10030,18,2018/1/11,2
13631,129,2018/1/11,1
22414,205,2018/1/11,4
1187,368,2018/1/11,4
22516,176,2018/1/11,1
11358,63,2018/1/11,5
16908,429,2018/1/11,5
12733,282,2018/1/11,3
8528,153,2018/1/11,6
21376,190,2018/1/11,2
16388,284,2018/1/11,1
24974,237,2018/1/11,5
18898,262,2018/1/11,4
17742,432,2018/1/11,3
17223,354,2018/1/11,14
2698,195,2018/1/11,1
14904,232,2018/1/11,1
24066,75,2018/1/11,4
16768,65,2018/1/11,3
19675,492,2018/1/11,4
13448,259,2018/1/11,5
22636,207,2018/1/11,3
14855,317,2018/1/11,7
14860,473,2018/1/11,1
5764,142,2018/1/11,18
17763,240,2018/1/11,4
2778,247,2018/1/11,7
22450,15,2018/1/11,3
11008,444,2018/1/11,1
8134,499,2018/1/11,5
4622,131,2018/1/11,1
6788,206,2018/1/11,28
7941,268,2018/1/11,5
139,326,2018/1/11,4
9658,197,2018/1/11,6
723,78,2018/1/11,2
5686,494,2018/1/11,7
11024,257,2018/1/11,1
2258,287,2018/1/11,5
22013,489,2018/1/11,1
20101,117,2018/1/11,6
15649,459,2018/1/11,1
18085,156,2018/1/11,1
8337,268,2018/1/11,2
9031,58,2018/1/11,6
18038,35,2018/1/11,3
15448,172,2018/1/11,7
13061,145,2018/1/11,1
16442,420,2018/1/11,5
3852,112,2018/1/10,4
1314,421,2018/1/10,2
11203,169,2018/1/10,3
9775,159,2018/1/10,1
14121,392,2018/1/10,7
13970,444,2018/1/10,16
20567,331,2018/1/10,6
24824,463,2018/1/10,5
14161,436,2018/1/10,4
10979,97,2018/1/10,3
2111,99,2018/1/10,4
9236,480,2018/1/10,5
23077,323,2018/1/10,1
9795,448,2018/1/10,6
21861,434,2018/1/10,6
4137,197,2018/1/10,1
9465,478,2018/1/10,23
18231,83,2018/1/10,3
4035,59,2018/1/10,4
19370,70,2018/1/10,4
10799,442,2018/1/10,2
11518,373,2018/1/10,7
13497,391,2018/1/10,6
11150,129,2018/1/10,5
17929,371,2018/1/10,6
16129,449,2018/1/10,8
2228,15,2018/1/10,5
19185,462,2018/1/10,4
8189,466,2018/1/10,2
13530,212,2018/1/10,1
11038,330,2018/1/10,6
24388,19,2018/1/10,3
20270,465,2018/1/10,3
741,116,2018/1/10,1
5576,241,2018/1/10,6
21543,96,2018/1/10,7
16490,30,2018/1/10,5
671,182,2018/1/10,6
5974,276,2018/1/10,4
14650,31,2018/1/10,3
17202,105,2018/1/10,7
8923,364,2018/1/10,6
25139,183,2018/1/10,2
22259,25,2018/1/10,4
17947,143,2018/1/10,1
12758,52,2018/1/10,5
9645,38,2018/1/10,3
4999,297,2018/1/10,6
24702,372,2018/1/10,1
17214,225,2018/1/10,4
17227,274,2018/1/10,3
10674,57,2018/1/10,12
6752,333,2018/1/10,5
12364,424,2018/1/10,6
3231,321,2018/1/10,1
13620,446,2018/1/10,1
2323,368,2018/1/10,3
3674,495,2018/1/10,4
24192,170,2018/1/10,7
25217,500,2018/1/10,3
9392,381,2018/1/10,3
21857,342,2018/1/10,5
19247,5,2018/1/10,10
14408,109,2018/1/10,6
1954,421,2018/1/10,4
5987,96,2018/1/9,1
13015,196,2018/1/9,1
18080,271,2018/1/9,2
18569,473,2018/1/9,4
20335,428,2018/1/9,1
24118,101,2018/1/9,1
21771,432,2018/1/9,2
1990,390,2018/1/9,5
25299,470,2018/1/9,3
18581,378,2018/1/9,7
15426,71,2018/1/9,1
15346,494,2018/1/9,18
13678,91,2018/1/9,6
2862,118,2018/1/9,1
8403,391,2018/1/9,2
9707,296,2018/1/9,6
21654,248,2018/1/9,5
14659,472,2018/1/9,5
22151,148,2018/1/9,1
21526,170,2018/1/9,6
10964,134,2018/1/9,1
24854,358,2018/1/9,4
204,385,2018/1/9,8
22682,341,2018/1/9,5
13056,99,2018/1/9,6
20967,452,2018/1/9,3
3771,479,2018/1/9,3
21893,435,2018/1/9,4
23526,33,2018/1/9,2
1991,141,2018/1/9,1
1718,275,2018/1/9,5
9312,311,2018/1/9,3
11008,84,2018/1/9,2
18176,132,2018/1/9,38
505,130,2018/1/9,1
19631,401,2018/1/9,1
8880,399,2018/1/9,2
3051,86,2018/1/9,4
3582,25,2018/1/9,5
19993,105,2018/1/9,5
5157,355,2018/1/9,1
4393,21,2018/1/9,6
15275,499,2018/1/9,2
3754,291,2018/1/9,5
18305,75,2018/1/9,5
15335,90,2018/1/9,4
13924,490,2018/1/9,3
17364,370,2018/1/9,28
9710,289,2018/1/8,2
16548,141,2018/1/8,7
21638,244,2018/1/8,1
14972,63,2018/1/8,3
15874,158,2018/1/8,3
22412,205,2018/1/8,3
2373,426,2018/1/8,1
23267,397,2018/1/8,6
7004,232,2018/1/8,4
4265,152,2018/1/8,5
4454,134,2018/1/8,1
5018,306,2018/1/8,7
22584,150,2018/1/8,2
11005,317,2018/1/8,26
2203,187,2018/1/8,6
24824,130,2018/1/8,6
11848,40,2018/1/8,6
22556,169,2018/1/8,6
24946,247,2018/1/8,1
24339,392,2018/1/8,7
21484,440,2018/1/8,1
10344,271,2018/1/8,6
11547,409,2018/1/8,4
10242,387,2018/1/8,4
1037,466,2018/1/8,1
24276,159,2018/1/8,7
18076,261,2018/1/8,2
9891,312,2018/1/8,5
7314,7,2018/1/8,7
166,271,2018/1/8,6
19574,226,2018/1/8,4
14008,100,2018/1/8,3
22466,329,2018/1/8,3
6481,166,2018/1/8,2
14820,115,2018/1/8,2
16908,407,2018/1/8,2
997,160,2018/1/8,2
7103,165,2018/1/8,5
1763,455,2018/1/8,4
5565,247,2018/1/8,2
22951,337,2018/1/8,1
15277,172,2018/1/8,4
11168,478,2018/1/8,1
15822,119,2018/1/8,4
20723,121,2018/1/8,6
15476,66,2018/1/8,2
15638,76,2018/1/8,5
13598,244,2018/1/8,2
18693,385,2018/1/8,4
15912,386,2018/1/8,6
24285,262,2018/1/8,2
23486,405,2018/1/7,6
846,360,2018/1/7,1
7114,105,2018/1/7,3
2831,477,2018/1/7,15
20548,188,2018/1/7,1
1499,183,2018/1/7,5
25201,29,2018/1/7,2
4270,94,2018/1/7,1
18516,403,2018/1/7,3
22800,261,2018/1/7,2
17071,195,2018/1/7,1
5194,270,2018/1/7,6
25001,401,2018/1/7,1
3928,67,2018/1/7,3
13917,15,2018/1/7,2
18594,86,2018/1/7,3
15709,447,2018/1/7,2
13091,459,2018/1/7,4
7562,314,2018/1/7,2
10190,234,2018/1/7,7
5238,436,2018/1/7,4
1264,402,2018/1/7,5
5592,264,2018/1/7,7
21460,104,2018/1/7,3
25061,38,2018/1/7,2
23709,190,2018/1/6,3
10324,130,2018/1/6,3
18581,320,2018/1/6,1
9857,90,2018/1/6,5
11897,398,2018/1/6,7
18807,338,2018/1/6,3
8144,329,2018/1/6,3
5091,441,2018/1/6,3
18005,329,2018/1/6,1
16677,130,2018/1/6,7
283,434,2018/1/6,1
2978,121,2018/1/6,4
10457,253,2018/1/6,5
12067,378,2018/1/6,1
16758,336,2018/1/6,1
22011,40,2018/1/6,3
22216,51,2018/1/6,3
12462,91,2018/1/6,6
11393,234,2018/1/6,9
19284,361,2018/1/6,6
7350,332,2018/1/6,4
17420,216,2018/1/6,4
17186,438,2018/1/6,5
7063,45,2018/1/6,5
7912,489,2018/1/6,3
22031,168,2018/1/6,4
3005,326,2018/1/6,5
23386,164,2018/1/6,2
23643,98,2018/1/6,26
16001,237,2018/1/6,1
22265,114,2018/1/6,3
5377,357,2018/1/6,1
352,395,2018/1/6,5
17147,111,2018/1/6,1
24363,376,2018/1/6,5
15715,430,2018/1/6,31
5408,142,2018/1/6,3
19070,254,2018/1/6,3
7530,485,2018/1/6,4
19771,135,2018/1/6,19
15204,304,2018/1/6,2
8429,310,2018/1/6,1
8978,87,2018/1/6,5
11168,298,2018/1/6,1
3501,263,2018/1/6,6
11654,4,2018/1/6,1
7265,465,2018/1/6,4
7277,355,2018/1/6,1
7730,165,2018/1/6,5
22266,141,2018/1/6,7
14932,246,2018/1/6,1
17105,186,2018/1/6,5
111,316,2018/1/6,6
1981,435,2018/1/6,4
11560,131,2018/1/6,4
3157,278,2018/1/6,6
11826,206,2018/1/6,1
7882,208,2018/1/6,6
14824,343,2018/1/6,1
2352,309,2018/1/6,5
16511,59,2018/1/5,1
10882,99,2018/1/5,16
1825,327,2018/1/5,6
253,302,2018/1/5,3
7969,479,2018/1/5,7
36,181,2018/1/5,5
16590,11,2018/1/5,3
14906,240,2018/1/5,12
24276,415,2018/1/5,1
5006,390,2018/1/5,2
22784,424,2018/1/5,7
8653,498,2018/1/5,3
6854,283,2018/1/5,6
22217,273,2018/1/5,9
18608,437,2018/1/5,1
12997,325,2018/1/5,6
20858,431,2018/1/5,5
3791,130,2018/1/5,5
1728,87,2018/1/5,1
8888,381,2018/1/5,1
5770,199,2018/1/5,8
15323,428,2018/1/5,9
13570,436,2018/1/5,6
5227,327,2018/1/5,1
12393,311,2018/1/5,2
19278,215,2018/1/5,6
11050,490,2018/1/5,1
9568,126,2018/1/5,5
262,317,2018/1/5,3
22663,88,2018/1/5,1
6544,70,2018/1/5,4
14128,112,2018/1/5,12
10825,73,2018/1/5,7
2275,166,2018/1/5,2
3434,280,2018/1/5,4
8100,412,2018/1/5,2
7133,436,2018/1/5,5
1156,306,2018/1/5,5
7026,183,2018/1/5,7
2487,165,2018/1/5,2
21580,10,2018/1/5,2
13002,238,2018/1/5,5
9055,333,2018/1/5,6
8060,121,2018/1/5,5
20561,422,2018/1/5,6
5739,262,2018/1/5,3
17430,36,2018/1/5,2
5534,496,2018/1/5,6
24578,356,2018/1/5,11
20956,277,2018/1/4,7
4653,144,2018/1/4,1
22808,108,2018/1/4,4
14066,299,2018/1/4,3
8267,226,2018/1/4,9
18018,333,2018/1/4,5
7814,149,2018/1/4,7
4666,475,2018/1/4,1
11459,42,2018/1/4,1
16443,329,2018/1/4,2
11601,58,2018/1/4,1
17746,361,2018/1/4,5
22683,382,2018/1/4,3
17032,496,2018/1/4,3
5112,341,2018/1/4,2
24651,495,2018/1/4,1
16287,459,2018/1/4,5
12421,85,2018/1/4,3
6263,353,2018/1/4,1
12369,421,2018/1/4,18
15123,185,2018/1/4,1
5542,27,2018/1/4,2
8543,100,2018/1/4,1
21252,46,2018/1/4,6
2572,100,2018/1/4,5
22931,204,2018/1/4,6
5961,387,2018/1/4,1
23453,266,2018/1/4,1
6045,106,2018/1/4,6
20904,121,2018/1/4,4
16671,137,2018/1/4,1
25033,271,2018/1/4,2
18516,52,2018/1/4,2
22922,364,2018/1/4,5
14016,243,2018/1/4,8
18008,398,2018/1/4,1
18569,473,2018/1/4,1
13229,126,2018/1/4,5
24620,219,2018/1/4,5
21072,188,2018/1/4,7
17005,361,2018/1/4,5
10748,332,2018/1/4,1
3279,101,2018/1/4,3
12662,274,2018/1/4,7
21549,333,2018/1/4,2
14094,438,2018/1/3,1
23342,315,2018/1/3,6
2616,264,2018/1/3,5
1267,489,2018/1/3,6
1428,407,2018/1/3,14
18595,327,2018/1/3,6
5847,411,2018/1/3,1
15180,276,2018/1/3,4
17818,347,2018/1/3,10
7745,95,2018/1/3,1
24268,15,2018/1/3,4
1595,36,2018/1/3,1
12979,471,2018/1/3,1
3932,97,2018/1/3,3
4337,195,2018/1/3,5
7739,452,2018/1/3,4
17869,126,2018/1/3,6
2156,244,2018/1/3,2
8021,404,2018/1/3,12
19988,42,2018/1/3,1
6810,111,2018/1/3,2
9725,270,2018/1/3,5
2958,413,2018/1/3,6
14338,93,2018/1/3,4
20057,284,2018/1/3,1
1183,206,2018/1/3,1
17137,452,2018/1/3,5
4772,474,2018/1/3,6
24530,167,2018/1/3,7
24083,197,2018/1/3,3
5614,139,2018/1/3,3
4839,325,2018/1/3,4
8584,499,2018/1/3,3
4837,316,2018/1/3,1
5742,31,2018/1/3,4
2953,268,2018/1/3,13
15748,442,2018/1/3,4
2453,25,2018/1/3,6
3464,218,2018/1/3,5
9813,63,2018/1/3,7
17760,375,2018/1/3,6
13186,206,2018/1/3,1
8526,342,2018/1/3,1
6505,191,2018/1/3,6
12438,384,2018/1/3,5
20515,98,2018/1/3,6
15409,126,2018/1/3,6
15319,401,2018/1/3,4
23813,104,2018/1/3,5
8970,343,2018/1/2,5
13987,1,2018/1/2,5
10732,15,2018/1/2,11
3308,180,2018/1/2,5
8701,271,2018/1/2,1
21257,496,2018/1/2,2
17980,324,2018/1/2,6
21833,12,2018/1/2,3
10783,297,2018/1/2,1
12222,337,2018/1/2,3
7862,270,2018/1/2,1
11129,134,2018/1/2,3
19476,294,2018/1/2,4
7797,40,2018/1/2,1
916,213,2018/1/2,4
8358,41,2018/1/2,3
12797,166,2018/1/2,17
9662,264,2018/1/2,3
24272,153,2018/1/2,3
10967,141,2018/1/2,4
11902,142,2018/1/2,4
14720,450,2018/1/2,4
22015,281,2018/1/2,3
20111,412,2018/1/2,3
19848,95,2018/1/2,5
23685,272,2018/1/2,5
12851,225,2018/1/2,3
16614,248,2018/1/2,2
189,299,2018/1/2,1
7358,72,2018/1/2,6
17089,304,2018/1/2,1
9219,194,2018/1/2,1
23420,374,2018/1/2,1
22515,133,2018/1/2,3
14628,128,2018/1/2,5
20902,195,2018/1/2,2
1502,93,2018/1/2,2
1891,171,2018/1/2,4
5143,168,2018/1/2,6
23430,140,2018/1/2,3
10558,295,2018/1/2,1
14917,135,2018/1/1,3
24503,364,2018/1/1,6
7679,2,2018/1/1,3
17739,394,2018/1/1,7
1405,409,2018/1/1,3
21980,330,2018/1/1,6
8498,398,2018/1/1,1
15214,320,2018/1/1,19
21032,110,2018/1/1,1
15496,326,2018/1/1,3
2353,445,2018/1/1,6
16981,368,2018/1/1,2
10914,98,2018/1/1,6
20145,115,2018/1/1,1
8946,199,2018/1/1,1
4529,294,2018/1/1,2
9868,207,2018/1/1,7
21871,371,2018/1/1,14
7597,257,2018/1/1,1
14787,485,2018/1/1,2
20341,169,2018/1/1,1
10659,388,2018/1/1,3
7246,404,2018/1/1,17
18093,379,2018/1/1,2
1370,36,2018/1/1,1
4723,131,2018/1/1,7
19841,456,2018/1/1,1
20297,209,2018/1/1,1
18873,195,2018/1/1,1
14255,453,2018/1/1,3
7953,468,2018/1/1,5
13053,402,2018/1/1,2
4088,199,2018/1/1,1
12856,196,2018/1/1,5
16343,397,2018/1/1,5
11162,19,2018/1/1,1
6011,147,2018/1/1,6
7898,499,2018/1/1,3
13561,227,2018/1/1,3
10335,413,2018/1/1,6
18867,395,2018/1/1,1
7582,306,2018/1/1,2
450,331,2018/1/1,1
20926,307,2018/1/1,2
6098,36,2018/1/1,6
24740,154,2017/3/30,5
2790,69,2017/3/30,1
16585,237,2017/3/30,1
5293,378,2017/3/30,1
13995,399,2017/3/30,1
4801,232,2017/3/30,3
318,205,2017/3/30,6
20690,315,2017/3/30,14
12566,146,2017/3/30,3
13246,419,2017/3/30,6
2172,310,2017/3/30,6
2308,137,2017/3/30,4
15562,152,2017/3/30,3
12572,258,2017/3/30,2
1625,57,2017/3/30,6
10744,327,2017/3/30,3
23614,158,2017/3/30,6
10252,307,2017/3/30,3
16742,299,2017/3/30,4
9516,184,2017/3/30,4
15838,73,2017/3/30,1
18578,215,2017/3/30,2
7092,430,2017/3/30,4
17116,450,2017/3/30,1
8413,353,2017/3/30,1
21735,389,2017/3/29,3
16127,214,2017/3/29,4
23540,248,2017/3/29,7
10859,358,2017/3/29,1
1989,476,2017/3/29,2
7081,113,2017/3/29,5
1796,247,2017/3/29,1
23651,459,2017/3/29,5
2644,122,2017/3/29,1
8847,258,2017/3/29,7
8570,157,2017/3/29,7
1050,210,2017/3/29,1
19092,309,2017/3/29,9
11509,159,2017/3/29,6
944,170,2017/3/29,2
4715,13,2017/3/29,2
12437,75,2017/3/29,3
15626,482,2017/3/29,2
12058,339,2017/3/29,3
12918,103,2017/3/29,3
15147,116,2017/3/29,5
20439,155,2017/3/29,7
12417,421,2017/3/29,15
9610,331,2017/3/29,5
6945,40,2017/3/29,5
23974,5,2017/3/29,6
24654,219,2017/3/29,3
13874,364,2017/3/29,1
12244,127,2017/3/29,3
575,82,2017/3/29,2
8531,440,2017/3/29,7
21205,73,2017/3/29,3
14339,231,2017/3/29,4
3166,72,2017/3/29,6
12041,231,2017/3/29,2
23587,384,2017/3/29,7
17623,321,2017/3/29,5
14329,413,2017/3/29,5
269,369,2017/3/29,4
6260,234,2017/3/29,6
13935,237,2017/3/29,16
21553,190,2017/3/29,1
6531,373,2017/3/29,7
9327,58,2017/3/29,1
21540,232,2017/3/29,5
14948,148,2017/3/29,1
1613,100,2017/3/29,6
20216,126,2017/3/29,1
5946,392,2017/3/29,7
20407,172,2017/3/29,6
20211,311,2017/3/29,8
18351,40,2017/3/28,2
6183,324,2017/3/28,1
24778,230,2017/3/28,6
17012,362,2017/3/28,8
10236,394,2017/3/28,6
864,331,2017/3/28,2
7300,157,2017/3/28,1
1479,467,2017/3/28,3
5763,22,2017/3/28,1
12761,53,2017/3/28,6
6889,382,2017/3/28,2
6041,23,2017/3/28,6
2545,299,2017/3/28,1
19321,4,2017/3/28,2
22232,315,2017/3/28,17
6402,226,2017/3/28,11
14219,278,2017/3/28,7
20130,274,2017/3/28,2
14538,111,2017/3/28,1
24240,358,2017/3/28,2
17840,23,2017/3/28,1
19473,417,2017/3/28,7
7539,474,2017/3/28,6
20352,249,2017/3/28,4
18439,336,2017/3/28,3
1604,219,2017/3/28,4
8560,152,2017/3/28,3
6626,450,2017/3/28,4
16359,405,2017/3/28,1
25035,82,2017/3/28,1
17689,128,2017/3/28,5
22867,57,2017/3/28,4
9066,213,2017/3/28,1
11684,476,2017/3/28,2
15238,30,2017/3/28,4
6761,359,2017/3/28,8
9162,166,2017/3/28,15
23385,274,2017/3/28,1
23645,360,2017/3/28,5
7557,458,2017/3/28,5
9916,102,2017/3/28,1
624,191,2017/3/28,8
13549,9,2017/3/28,26
24799,57,2017/3/28,4
17950,451,2017/3/28,19
5999,247,2017/3/28,4
23038,131,2017/3/28,6
1039,61,2017/3/28,6
21982,57,2017/3/28,4
14304,474,2017/3/28,7
17468,103,2017/3/28,1
20909,365,2017/3/28,1
12677,239,2017/3/28,6
21113,448,2017/3/28,6
6337,201,2017/3/28,4
20351,168,2017/3/28,5
23719,477,2017/3/28,15
4969,302,2017/3/28,13
5618,343,2017/3/28,2
1892,394,2017/3/28,4
13159,111,2017/3/28,2
16714,132,2017/3/27,1
11734,475,2017/3/27,6
24917,361,2017/3/27,2
8435,308,2017/3/27,4
14338,53,2017/3/27,7
23166,347,2017/3/27,6
25083,125,2017/3/27,1
9593,26,2017/3/27,13
4016,437,2017/3/27,1
4244,185,2017/3/27,2
23232,483,2017/3/27,5
7757,307,2017/3/27,4
9656,38,2017/3/27,1
23966,73,2017/3/27,6
24372,24,2017/3/27,5
10374,109,2017/3/27,5
21071,347,2017/3/27,1
3780,82,2017/3/27,5
366,126,2017/3/27,6
3650,297,2017/3/27,1
4023,210,2017/3/27,5
21134,195,2017/3/27,2
6663,116,2017/3/27,3
6217,2,2017/3/27,6
4714,408,2017/3/27,5
9714,22,2017/3/27,5
14187,422,2017/3/27,1
14992,109,2017/3/27,6
3591,188,2017/3/27,1
1544,168,2017/3/27,3
7972,437,2017/3/27,1
11661,94,2017/3/27,5
7925,299,2017/3/27,1
5375,445,2017/3/27,4
4627,308,2017/3/27,4
3116,97,2017/3/27,1
3540,446,2017/3/27,1
11246,169,2017/3/27,2
1758,360,2017/3/27,1
4813,315,2017/3/27,1
1643,442,2017/3/27,4
19075,23,2017/3/27,1
22887,183,2017/3/27,3
21554,403,2017/3/27,8
21951,481,2017/3/27,19
837,62,2017/3/27,1
5895,355,2017/3/27,2
19275,437,2017/3/27,6
2813,49,2017/3/27,4
17565,310,2017/3/27,7
13398,170,2017/3/27,9
13806,361,2017/3/27,4
21330,18,2017/3/27,1
4877,397,2017/3/27,2
10482,335,2017/3/27,6
24858,249,2017/3/27,7
8511,118,2017/3/27,1
21848,419,2017/3/27,3
23861,92,2017/3/27,6
17770,226,2017/3/27,2
13320,466,2017/3/26,3
2188,437,2017/3/26,2
23690,125,2017/3/26,1
24575,415,2017/3/26,7
11256,29,2017/3/26,4
18926,367,2017/3/26,11
23678,123,2017/3/26,1
9379,135,2017/3/26,3
17312,386,2017/3/26,5
4130,216,2017/3/26,1
8934,423,2017/3/26,6
14074,465,2017/3/26,6
15385,317,2017/3/26,4
18366,399,2017/3/26,6
17091,43,2017/3/26,3
19711,404,2017/3/26,2
15215,173,2017/3/26,13
19721,325,2017/3/26,3
4880,132,2017/3/26,6
2670,496,2017/3/26,11
9587,438,2017/3/26,5
1396,115,2017/3/26,1
18098,461,2017/3/26,6
18621,473,2017/3/26,6
6994,494,2017/3/26,6
10250,126,2017/3/26,3
18051,127,2017/3/26,2
4800,483,2017/3/26,1
3385,160,2017/3/26,6
5705,198,2017/3/26,6
19669,208,2017/3/26,4
10367,66,2017/3/26,1
19369,485,2017/3/26,1
16491,455,2017/3/26,5
3646,438,2017/3/26,3
23628,122,2017/3/26,6
13648,149,2017/3/25,1
22996,109,2017/3/25,6
13425,275,2017/3/25,1
8469,129,2017/3/25,1
24498,148,2017/3/25,1
12409,115,2017/3/25,5
2317,80,2017/3/25,5
3487,480,2017/3/25,5
11416,415,2017/3/25,2
25030,262,2017/3/25,1
23434,268,2017/3/25,6
18700,450,2017/3/25,1
10117,68,2017/3/25,6
19269,142,2017/3/25,7
12864,131,2017/3/25,1
21665,76,2017/3/25,1
22322,180,2017/3/25,3
11352,391,2017/3/25,3
22545,220,2017/3/25,2
13496,371,2017/3/25,3
14586,27,2017/3/25,1
6185,408,2017/3/25,1
15297,363,2017/3/25,7
14565,87,2017/3/25,5
17852,278,2017/3/25,2
12630,17,2017/3/25,5
6511,401,2017/3/25,6
15620,499,2017/3/25,1
5296,240,2017/3/25,4
11464,328,2017/3/25,8
4987,459,2017/3/25,5
23862,191,2017/3/25,1
24359,199,2017/3/25,5
4189,283,2017/3/25,4
9964,183,2017/3/25,3
7168,54,2017/3/25,5
3601,352,2017/3/25,1
18399,38,2017/3/25,5
23005,443,2017/3/25,4
3615,83,2017/3/25,6
14143,482,2017/3/25,6
4668,134,2017/3/25,39
2804,384,2017/3/25,5
17831,83,2017/3/25,2
23456,344,2017/3/25,2
24788,399,2017/3/25,6
6039,131,2017/3/25,1
20096,29,2017/3/25,1
14496,242,2017/3/25,1
22642,463,2017/3/25,4
17392,491,2017/3/25,34
3767,299,2017/3/24,4
24701,381,2017/3/24,4
22991,468,2017/3/24,4
8962,145,2017/3/24,2
445,348,2017/3/24,3
15681,477,2017/3/24,3
18650,145,2017/3/24,1
3318,131,2017/3/24,7
21738,346,2017/3/24,4
22197,382,2017/3/24,3
2182,462,2017/3/24,5
2529,254,2017/3/24,1
4588,191,2017/3/24,6
1998,330,2017/3/24,1
7199,196,2017/3/24,2
16733,7,2017/3/24,7
20287,150,2017/3/24,6
3050,258,2017/3/24,2
24061,296,2017/3/24,2
13456,328,2017/3/24,18
18379,150,2017/3/24,3
9896,138,2017/3/24,5
7907,255,2017/3/24,9
23998,488,2017/3/24,1
8795,212,2017/3/24,5
11025,62,2017/3/24,3
9609,31,2017/3/24,5
23083,328,2017/3/24,1
11075,47,2017/3/24,6
11576,349,2017/3/24,2
15434,273,2017/3/24,5
3933,344,2017/3/24,19
6742,438,2017/3/24,1
1882,237,2017/3/24,1
10947,286,2017/3/24,2
4199,396,2017/3/24,1
7925,339,2017/3/24,8
15986,343,2017/3/24,1
23365,310,2017/3/24,1
23615,429,2017/3/24,1
14287,471,2017/3/23,5
8880,62,2017/3/23,2
7659,354,2017/3/23,6
22643,311,2017/3/23,5
17425,13,2017/3/23,4
22158,144,2017/3/23,3
7721,437,2017/3/23,4
14878,113,2017/3/23,5
24937,106,2017/3/23,2
20515,455,2017/3/23,7
20414,364,2017/3/23,6
6603,302,2017/3/23,5
18601,44,2017/3/23,1
9546,215,2017/3/23,1
995,206,2017/3/23,1
23221,3,2017/3/23,4
24470,300,2017/3/23,1
9074,110,2017/3/23,6
9481,70,2017/3/23,15
2596,160,2017/3/23,6
11546,353,2017/3/23,5
19987,229,2017/3/23,6
24907,353,2017/3/23,2
13364,361,2017/3/23,1
16296,457,2017/3/23,6
22480,380,2017/3/23,1
22846,43,2017/3/23,3
18439,395,2017/3/23,4
9140,300,2017/3/23,5
7449,326,2017/3/23,5
10465,378,2017/3/23,6
2381,173,2017/3/23,1
22377,389,2017/3/23,5
19431,249,2017/3/23,6
8232,83,2017/3/23,4
22459,155,2017/3/23,1
25127,100,2017/3/23,1
5193,372,2017/3/23,3
24092,439,2017/3/23,8
3232,374,2017/3/23,15
3430,38,2017/3/23,6
4259,190,2017/3/22,6
22933,414,2017/3/22,3
24208,394,2017/3/22,3
20803,309,2017/3/22,3
19944,277,2017/3/22,1
13530,390,2017/3/22,7
13775,303,2017/3/22,1
16824,263,2017/3/22,1
8695,174,2017/3/22,4
12575,264,2017/3/22,1
9616,431,2017/3/22,6
1986,277,2017/3/22,2
20069,323,2017/3/22,2
21530,295,2017/3/22,1
2569,346,2017/3/22,4
5580,84,2017/3/22,1
11634,381,2017/3/22,3
7934,363,2017/3/22,2
22873,50,2017/3/22,5
21021,75,2017/3/22,1
16428,475,2017/3/22,1
14584,362,2017/3/22,6
18995,238,2017/3/22,2
1257,215,2017/3/22,3
19497,196,2017/3/22,3
6969,31,2017/3/22,1
18776,145,2017/3/22,4
22897,89,2017/3/22,3
13307,62,2017/3/22,7
15808,154,2017/3/22,4
13324,486,2017/3/22,4
13600,457,2017/3/22,5
9695,343,2017/3/22,5
9173,169,2017/3/22,7
12898,323,2017/3/22,1
4849,305,2017/3/22,2
132,40,2017/3/22,4
2777,148,2017/3/22,15
11994,176,2017/3/22,1
12922,86,2017/3/22,6
12056,128,2017/3/22,7
9051,471,2017/3/22,2
95,447,2017/3/22,4
18470,399,2017/3/22,5
7248,23,2017/3/22,2
2570,223,2017/3/22,6
18395,418,2017/3/22,14
24673,60,2017/3/22,2
6203,322,2017/3/22,2
20560,490,2017/3/22,4
7329,246,2017/3/22,3
19811,368,2017/3/22,5
11697,272,2017/3/22,3
13391,466,2017/3/22,9
2479,82,2017/3/22,1
10455,430,2017/3/22,3
23838,447,2017/3/22,1
18658,230,2017/3/22,6
3395,55,2017/3/22,1
21694,215,2017/3/22,9
20284,36,2017/3/22,5
18350,280,2017/3/22,3
11042,409,2017/3/22,4
23904,265,2017/3/22,2
2652,224,2017/3/22,5
25013,326,2017/3/22,1
12593,410,2017/3/22,6
12990,132,2017/3/21,4
18112,429,2017/3/21,5
